FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/repos.h.xml,115,2,108,1.6666666666666667,0.5773502691896257,,,,,,,,2,1,0,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/delta.c.xml,665,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/replay.c.xml,460,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/authz.c.xml,412,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/rev_hunt.c.xml,927,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/reporter.c.xml,868,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/log.c.xml,1084,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/commit.c.xml,591,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/hooks.c.xml,571,2,258,1.0,0.0,,,,,,,,2,2,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/dump.c.xml,759,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/fs-wrap.c.xml,407,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/node_tree.c.xml,273,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/repos.c.xml,1309,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_repos/load.c.xml,971,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_ra_local/ra_local.h.xml,32,2,25,1.6666666666666667,0.5773502691896257,,,,,,,,2,1,0,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_ra_local/split_url.c.xml,83,2,22,1.0,0,,,,,,,,0,2,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_ra_local/ra_plugin.c.xml,1032,1,1,1.0,0,,,,,,,,0,1,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/lock.c.xml,17,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/win32_xlate.h.xml,16,2,11,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/properties.c.xml,158,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/md5.c.xml,36,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/sorts.c.xml,70,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/svn_string.c.xml,335,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/validate.c.xml,30,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/utf_validate.c.xml,297,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/mergeinfo.c.xml,940,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
