FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/thread_atheos.h.xml,196,2,99,1.0,0.0,,,,,,,,2,11,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/dynload_next.c.xml,87,1,21,1.0,0.0,,,,,,,,2,3,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/import.c.xml,2527,25,388,1.186046511627907,0.3937496154790787,,,,,,,,2,39,15,3,2,2,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/future.c.xml,105,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/dynload_stub.c.xml,5,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/thread_cthread.h.xml,108,3,25,1.0,0.0,,,,,,,,3,2,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/frozen.c.xml,19,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/pythonrun.c.xml,1426,20,121,1.1111111111111112,0.3187276291558383,,,,,,,,6,33,0,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/strtod.c.xml,84,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/formatter_unicode.c.xml,5,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/peephole.c.xml,471,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/getcopyright.c.xml,18,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/modsupport.c.xml,508,7,43,1.1428571428571428,0.37796447300922725,,,,,,,,1,4,4,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/importdl.c.xml,57,1,53,1.0,0,,,,,,,,1,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/getversion.c.xml,9,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/pystate.c.xml,403,8,118,1.2941176470588236,0.4696682183138622,,,,,,,,6,6,8,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/mysnprintf.c.xml,55,1,22,1.0,0.0,,,,,,,,0,4,0,0,0,0,0,1
