"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/include/util_xml.h.xml,10,1,2,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_auth.h.xml,37,1,2,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_auth_basic.c.xml,202,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_auth_digest.c.xml,1370,3,86,1.0,0.0,,,,,,,,2,3,1,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_authn_alias.c.xml,157,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_authn_anon.c.xml,135,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_authn_dbd.c.xml,240,2,44,1.0,0.0,,,,,,,,0,0,2,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_authn_dbm.c.xml,144,1,2,1.0,0,,,,,,,,0,2,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_authn_default.c.xml,70,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_authn_file.c.xml,128,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/aaa/mod_authnz_ldap.c.xml,915,7,50,1.2,0.4216370213557839,,,,,,,,2,4,6,0,0,0,0,2,,
